sep= . 
Montagem: 1 .  Data: 23/03/2021 14:37:34 . Placa WEG - Step 02
Tempo Passo 1 . 5,316751
Tempo Passo 2 . 100,2139
Tempo Passo 3 . 45,35646
Tempo Passo 4 . 41,68602
Tempo Passo 5 . 54,07341
Tempo Passo 6 . 31,70237
Tempo Passo 7 . 15,96821
Tempo Passo 8 . 52,447
Tempo Total de Montagem  . 289,0003
