sep= . 
Montagem: 1 .  Data: 23/03/2021 14:29:43 . Placa WEG - Step 01
Tempo Passo 1 . 9,466499
Tempo Passo 2 . 52,20316
Tempo Passo 3 . 54,61949
Tempo Passo 4 . 42,94848
Tempo Passo 5 . 39,00549
Tempo Passo 6 . 21,93383
Tempo Passo 7 . 24,17534
Tempo Passo 8 . 25,59196
Tempo Passo 9 . 4,642158
Tempo Total de Montagem  . 260,4778
