sep= . 
Montagem: 1 .  Data: 23/03/2021 14:47:29 . Placa WEG - Step 04
Tempo Passo 1 . 7,32746
Tempo Passo 2 . 26,90013
Tempo Passo 3 . 45,58871
Tempo Passo 4 . 45,11731
Tempo Passo 5 . 26,5815
Tempo Passo 6 . 32,63627
Tempo Passo 7 . 4,170344
Tempo Total de Montagem  . 176,8239
